Timestamp,HR,RBHS.Power.Campus_Load_kW:5min
2023-04-03 03:35:00,3,"8,311.99"
2023-04-03 03:40:00,3,"8,276.67"
2023-04-03 03:45:00,3,"8,291.74"
2023-04-03 03:50:00,3,"8,204.93"
2023-04-03 03:55:00,3,"8,234.39"
2023-04-03 04:00:00,4,"8,264.47"
2023-04-03 04:05:00,4,"8,214.75"
2023-04-03 04:10:00,4,"8,293.60"
2023-04-03 04:15:00,4,"8,252.62"
2023-04-03 04:20:00,4,"8,267.66"
2023-04-03 04:25:00,4,"8,266.64"
2023-04-03 04:30:00,4,"8,277.43"
2023-04-03 04:35:00,4,"8,267.63"
2023-04-03 04:40:00,4,"8,294.51"
2023-04-03 04:45:00,4,"8,416.82"
2023-04-03 04:50:00,4,"8,416.64"
2023-04-03 04:55:00,4,"8,443.65"
2023-04-03 05:00:00,5,"8,466.55"
2023-04-03 05:05:00,5,"8,593.01"
2023-04-03 05:10:00,5,"8,603.34"
2023-04-03 05:15:00,5,"8,598.43"
2023-04-03 05:20:00,5,"8,667.69"
2023-04-03 05:25:00,5,"8,640.74"
2023-04-03 05:30:00,5,"8,667.11"
2023-04-03 05:35:00,5,"8,609.85"
2023-04-03 05:40:00,5,"8,684.62"
2023-04-03 05:45:00,5,"8,659.16"
2023-04-03 05:50:00,5,"8,727.64"
2023-04-03 05:55:00,5,"8,702.98"
2023-04-03 06:00:00,6,"8,713.38"
2023-04-03 06:05:00,6,"8,731.48"
2023-04-03 06:10:00,6,"8,747.96"
2023-04-03 06:15:00,6,"8,795.98"
2023-04-03 06:20:00,6,"8,849.38"
2023-04-03 06:25:00,6,"8,903.09"
2023-04-03 06:30:00,6,"8,775.48"
2023-04-03 06:35:00,6,"8,912.47"
2023-04-03 06:40:00,6,"8,896.62"
2023-04-03 06:45:00,6,"8,954.00"
2023-04-03 06:50:00,6,"8,938.03"
2023-04-03 06:55:00,6,"8,927.86"
2023-04-03 07:00:00,7,"9,013.02"
2023-04-03 07:05:00,7,"9,011.23"
2023-04-03 07:10:00,7,"9,083.68"
2023-04-03 07:15:00,7,"9,134.21"
2023-04-03 07:20:00,7,"9,238.44"
2023-04-03 07:25:00,7,"9,346.81"
2023-04-03 07:30:00,7,"9,401.68"
2023-04-03 07:35:00,7,"9,402.43"
2023-04-03 07:40:00,7,"9,328.25"
2023-04-03 07:45:00,7,"9,334.77"
2023-04-03 07:50:00,7,"9,295.54"
2023-04-03 07:55:00,7,"9,340.26"
2023-04-03 08:00:00,8,"9,338.02"
2023-04-03 08:05:00,8,"9,429.68"
2023-04-03 08:10:00,8,"9,437.81"
2023-04-03 08:15:00,8,"9,469.84"
2023-04-03 08:20:00,8,"9,452.65"
2023-04-03 08:25:00,8,"9,451.51"
2023-04-03 08:30:00,8,"9,532.34"
2023-04-03 08:35:00,8,"9,432.56"
2023-04-03 08:40:00,8,"9,572.06"
2023-04-03 08:45:00,8,"9,566.50"
2023-04-03 08:50:00,8,"9,556.61"
2023-04-03 08:55:00,8,"9,583.72"
2023-04-03 09:00:00,9,"9,556.78"
2023-04-03 09:05:00,9,"9,620.88"
2023-04-03 09:10:00,9,"9,616.12"
2023-04-03 09:15:00,9,"9,657.55"
2023-04-03 09:20:00,9,"9,698.48"
2023-04-03 09:25:00,9,"9,715.65"
2023-04-03 09:30:00,9,"9,819.64"
2023-04-03 09:35:00,9,"9,760.81"
2023-04-03 09:40:00,9,"9,843.13"
2023-04-03 09:45:00,9,"9,806.58"
2023-04-03 09:50:00,9,"9,833.52"
2023-04-03 09:55:00,9,"9,834.06"
2023-04-03 10:00:00,10,"9,894.36"
2023-04-03 10:05:00,10,"9,878.28"
2023-04-03 10:10:00,10,"9,840.02"
2023-04-03 10:15:00,10,"9,923.56"
2023-04-03 10:20:00,10,"9,909.27"
2023-04-03 10:25:00,10,"9,924.65"
2023-04-03 10:30:00,10,"9,984.34"
2023-04-03 10:35:00,10,"9,906.86"
2023-04-03 10:40:00,10,"9,942.35"
2023-04-03 10:45:00,10,"9,920.24"
2023-04-03 10:50:00,10,"9,943.97"
2023-04-03 10:55:00,10,"9,915.68"
2023-04-03 11:00:00,11,"9,984.83"
2023-04-03 11:05:00,11,"9,955.27"
2023-04-03 11:10:00,11,"9,930.15"
2023-04-03 11:15:00,11,"9,959.38"
2023-04-03 11:20:00,11,"9,877.01"
2023-04-03 11:25:00,11,"9,879.12"
2023-04-03 11:30:00,11,"9,899.94"
2023-04-03 11:35:00,11,"9,912.72"
2023-04-03 11:40:00,11,"10,043.30"
2023-04-03 11:45:00,11,"10,012.93"
2023-04-03 11:50:00,11,"9,951.73"
2023-04-03 11:55:00,11,"9,949.78"
2023-04-03 12:00:00,12,"9,924.22"
2023-04-03 12:05:00,12,"9,987.02"
2023-04-03 12:10:00,12,"9,996.84"
2023-04-03 12:15:00,12,"9,985.34"
2023-04-03 12:20:00,12,"9,937.46"
2023-04-03 12:25:00,12,"9,984.62"
2023-04-03 12:30:00,12,"9,920.30"
2023-04-03 12:35:00,12,"9,890.39"
2023-04-03 12:40:00,12,"9,949.24"
2023-04-03 12:45:00,12,"10,390.53"
2023-04-03 12:50:00,12,"10,810.73"
2023-04-03 12:55:00,12,"11,085.14"
2023-04-03 13:00:00,13,"11,156.97"
2023-04-03 13:05:00,13,"11,125.87"
2023-04-03 13:10:00,13,"11,215.31"
2023-04-03 13:15:00,13,"11,257.07"
2023-04-03 13:20:00,13,"11,403.13"
2023-04-03 13:25:00,13,"11,517.17"
2023-04-03 13:30:00,13,"11,545.13"
2023-04-03 13:35:00,13,"11,546.41"
2023-04-03 13:40:00,13,"11,301.98"
2023-04-03 13:45:00,13,"11,110.32"
2023-04-03 13:50:00,13,"11,068.35"
2023-04-03 13:55:00,13,"10,986.98"
2023-04-03 14:00:00,14,"10,969.62"
2023-04-03 14:05:00,14,"10,878.10"
2023-04-03 14:10:00,14,"10,847.32"
2023-04-03 14:15:00,14,"10,858.80"
2023-04-03 14:20:00,14,"10,957.01"
2023-04-03 14:25:00,14,"10,877.23"
2023-04-03 14:30:00,14,"10,853.37"
2023-04-03 14:35:00,14,"10,766.31"
2023-04-03 14:40:00,14,"10,822.17"
2023-04-03 14:45:00,14,"10,753.37"
2023-04-03 14:50:00,14,"10,701.25"
2023-04-03 14:55:00,14,"10,690.60"
2023-04-03 15:00:00,15,"10,848.80"
2023-04-03 15:05:00,15,"10,955.77"
2023-04-03 15:10:00,15,"10,916.25"
2023-04-03 15:15:00,15,"10,930.07"
2023-04-03 15:20:00,15,"10,724.92"
2023-04-03 15:25:00,15,"10,754.26"
2023-04-03 15:30:00,15,"10,786.89"
2023-04-03 15:35:00,15,"10,805.81"
2023-04-03 15:40:00,15,"10,804.21"
2023-04-03 15:45:00,15,"10,786.18"
2023-04-03 15:50:00,15,"10,805.92"
2023-04-03 15:55:00,15,"10,780.93"
2023-04-03 16:00:00,16,"10,772.89"
2023-04-03 16:05:00,16,"10,739.76"
2023-04-03 16:10:00,16,"10,727.58"
2023-04-03 16:15:00,16,"10,771.31"
2023-04-03 16:20:00,16,"10,835.46"
2023-04-03 16:25:00,16,"10,788.34"
2023-04-03 16:30:00,16,"10,765.25"
2023-04-03 16:35:00,16,"10,723.82"
2023-04-03 16:40:00,16,"10,675.96"
2023-04-03 16:45:00,16,"10,594.80"
2023-04-03 16:50:00,16,"10,532.63"
2023-04-03 16:55:00,16,"10,529.95"
2023-04-03 17:00:00,17,"10,480.76"
2023-04-03 17:05:00,17,"10,393.26"
2023-04-03 17:10:00,17,"10,361.30"
2023-04-03 17:15:00,17,"10,349.68"
2023-04-03 17:20:00,17,"10,362.43"
2023-04-03 17:25:00,17,"10,377.95"
2023-04-03 17:30:00,17,"10,381.57"
2023-04-03 17:35:00,17,"10,324.54"
2023-04-03 17:40:00,17,"10,296.47"
2023-04-03 17:45:00,17,"10,196.58"
2023-04-03 17:50:00,17,"10,207.89"
2023-04-03 17:55:00,17,"10,183.65"
2023-04-03 18:00:00,18,"10,223.80"
2023-04-03 18:05:00,18,"10,168.14"
2023-04-03 18:10:00,18,"10,198.01"
2023-04-03 18:15:00,18,"10,167.88"
2023-04-03 18:20:00,18,"10,158.51"
2023-04-03 18:25:00,18,"10,190.30"
2023-04-03 18:30:00,18,"10,182.68"
2023-04-03 18:35:00,18,"10,145.91"
2023-04-03 18:40:00,18,"10,162.88"
2023-04-03 18:45:00,18,"10,085.04"
2023-04-03 18:50:00,18,"10,098.34"
2023-04-03 18:55:00,18,"10,080.59"
2023-04-03 19:00:00,19,"10,063.39"
2023-04-03 19:05:00,19,"10,055.31"
2023-04-03 19:10:00,19,"10,014.06"
2023-04-03 19:15:00,19,"9,977.75"
2023-04-03 19:20:00,19,"9,970.25"
2023-04-03 19:25:00,19,"9,910.56"
2023-04-03 19:30:00,19,"9,923.16"
2023-04-03 19:35:00,19,"9,894.80"
2023-04-03 19:40:00,19,"9,941.41"
2023-04-03 19:45:00,19,"9,880.87"
2023-04-03 19:50:00,19,"9,863.36"
2023-04-03 19:55:00,19,"9,872.83"
2023-04-03 20:00:00,20,"9,843.90"
2023-04-03 20:05:00,20,"9,800.21"
2023-04-03 20:10:00,20,"9,804.50"
2023-04-03 20:15:00,20,"9,812.30"
2023-04-03 20:20:00,20,"9,791.67"
2023-04-03 20:25:00,20,"9,750.90"
2023-04-03 20:30:00,20,"9,803.00"
2023-04-03 20:35:00,20,"9,712.69"
2023-04-03 20:40:00,20,"9,695.28"
2023-04-03 20:45:00,20,"9,660.04"
2023-04-03 20:50:00,20,"9,539.50"
2023-04-03 20:55:00,20,"9,558.90"
2023-04-03 21:00:00,21,"9,590.53"
2023-04-03 21:05:00,21,"9,322.57"
2023-04-03 21:10:00,21,"9,237.51"
2023-04-03 21:15:00,21,"9,223.46"
2023-04-03 21:20:00,21,"9,185.44"
2023-04-03 21:25:00,21,"9,204.75"
2023-04-03 21:30:00,21,"9,212.10"
2023-04-03 21:35:00,21,"9,238.54"
2023-04-03 21:40:00,21,"9,203.95"
2023-04-03 21:45:00,21,"9,265.68"
2023-04-03 21:50:00,21,"9,257.56"
2023-04-03 21:55:00,21,"9,270.00"
2023-04-03 22:00:00,22,"9,352.47"
2023-04-03 22:05:00,22,"9,273.36"
2023-04-03 22:10:00,22,"9,285.10"
2023-04-03 22:15:00,22,"9,362.83"
2023-04-03 22:20:00,22,"9,312.29"
2023-04-03 22:25:00,22,"9,320.37"
2023-04-03 22:30:00,22,"9,263.53"
2023-04-03 22:35:00,22,"9,223.45"
2023-04-03 22:40:00,22,"9,162.33"
2023-04-03 22:45:00,22,"9,213.16"
2023-04-03 22:50:00,22,"9,275.85"
2023-04-03 22:55:00,22,"9,199.16"
2023-04-03 23:00:00,23,"8,904.88"
2023-04-03 23:05:00,23,"8,336.67"
2023-04-03 23:10:00,23,"8,258.92"
2023-04-03 23:15:00,23,"8,256.59"
2023-04-03 23:20:00,23,"8,292.89"
2023-04-03 23:25:00,23,"8,249.32"
2023-04-03 23:30:00,23,"8,227.40"
2023-04-03 23:35:00,23,"8,285.20"
2023-04-03 23:40:00,23,"8,277.65"
2023-04-03 23:45:00,23,"8,274.34"
2023-04-03 23:50:00,23,"8,225.71"
2023-04-03 23:55:00,23,"8,207.33"
2023-04-04 00:00:00,0,"8,221.26"
2023-04-04 00:05:00,0,"8,271.14"
2023-04-04 00:10:00,0,"8,325.71"
2023-04-04 00:15:00,0,"8,307.73"
2023-04-04 00:20:00,0,"8,296.01"
2023-04-04 00:25:00,0,"8,271.98"
2023-04-04 00:30:00,0,"8,299.57"
2023-04-04 00:35:00,0,"8,338.67"
2023-04-04 00:40:00,0,"8,299.13"
2023-04-04 00:45:00,0,"8,267.80"
2023-04-04 00:50:00,0,"8,261.52"
2023-04-04 00:55:00,0,"8,293.68"
2023-04-04 01:00:00,1,"8,330.05"
2023-04-04 01:05:00,1,"8,339.66"
2023-04-04 01:10:00,1,"8,275.69"
2023-04-04 01:15:00,1,"8,302.41"
2023-04-04 01:20:00,1,"8,278.60"
2023-04-04 01:25:00,1,"8,233.04"
2023-04-04 01:30:00,1,"8,243.73"
2023-04-04 01:35:00,1,"8,271.90"
2023-04-04 01:40:00,1,"8,297.69"
2023-04-04 01:45:00,1,"8,296.37"
2023-04-04 01:50:00,1,"8,320.27"
2023-04-04 01:55:00,1,"8,321.49"
2023-04-04 02:00:00,2,"8,240.66"
2023-04-04 02:05:00,2,"8,306.93"
2023-04-04 02:10:00,2,"8,259.29"
2023-04-04 02:15:00,2,"8,314.01"
2023-04-04 02:20:00,2,"8,350.38"
2023-04-04 02:25:00,2,"8,318.59"
2023-04-04 02:30:00,2,"8,353.29"
2023-04-04 02:35:00,2,"8,270.18"
2023-04-04 02:40:00,2,"8,261.47"
2023-04-04 02:45:00,2,"8,289.67"
2023-04-04 02:50:00,2,"8,266.67"
2023-04-04 02:55:00,2,"8,351.44"
2023-04-04 03:00:00,3,"8,399.80"
2023-04-04 03:05:00,3,"8,378.41"
2023-04-04 03:10:00,3,"8,331.07"
2023-04-04 03:15:00,3,"8,278.00"
2023-04-04 03:20:00,3,"8,302.83"
2023-04-04 03:25:00,3,"8,306.23"
2023-04-04 03:30:00,3,"8,310.58"
2023-04-04 03:35:00,3,"8,339.14"
2023-04-04 03:40:00,3,"8,332.19"
2023-04-04 03:45:00,3,"8,306.80"
2023-04-04 03:50:00,3,"8,302.18"
2023-04-04 03:55:00,3,"8,293.30"
2023-04-04 04:00:00,4,"8,322.97"
2023-04-04 04:05:00,4,"8,328.81"
2023-04-04 04:10:00,4,"8,365.66"
2023-04-04 04:15:00,4,"8,340.12"
2023-04-04 04:20:00,4,"8,365.73"
2023-04-04 04:25:00,4,"8,359.01"
2023-04-04 04:30:00,4,"8,399.81"
2023-04-04 04:35:00,4,"8,445.37"
2023-04-04 04:40:00,4,"8,375.10"
2023-04-04 04:45:00,4,"8,346.20"
2023-04-04 04:50:00,4,"8,354.45"
2023-04-04 04:55:00,4,"8,456.65"
2023-04-04 05:00:00,5,"8,593.24"
2023-04-04 05:05:00,5,"8,609.41"
2023-04-04 05:10:00,5,"8,639.09"
2023-04-04 05:15:00,5,"8,616.22"
2023-04-04 05:20:00,5,"8,670.21"
2023-04-04 05:25:00,5,"8,707.70"
2023-04-04 05:30:00,5,"8,711.70"
2023-04-04 05:35:00,5,"8,669.91"
2023-04-04 05:40:00,5,"8,708.02"
2023-04-04 05:45:00,5,"8,692.44"
2023-04-04 05:50:00,5,"8,701.76"
2023-04-04 05:55:00,5,"8,735.22"
2023-04-04 06:00:00,6,"8,785.98"
2023-04-04 06:05:00,6,"8,797.14"
2023-04-04 06:10:00,6,"8,893.95"
2023-04-04 06:15:00,6,"8,889.58"
2023-04-04 06:20:00,6,"8,834.34"
2023-04-04 06:25:00,6,"8,815.67"
2023-04-04 06:30:00,6,"8,825.40"
2023-04-04 06:35:00,6,"8,864.09"
2023-04-04 06:40:00,6,"8,920.51"
2023-04-04 06:45:00,6,"8,943.21"
2023-04-04 06:50:00,6,"8,950.37"
2023-04-04 06:55:00,6,"8,964.10"
2023-04-04 07:00:00,7,"9,024.97"
2023-04-04 07:05:00,7,"9,037.15"
2023-04-04 07:10:00,7,"9,035.57"
2023-04-04 07:15:00,7,"9,083.96"
2023-04-04 07:20:00,7,"9,118.51"
2023-04-04 07:25:00,7,"9,107.22"
2023-04-04 07:30:00,7,"9,150.25"
2023-04-04 07:35:00,7,"9,251.08"
2023-04-04 07:40:00,7,"9,312.84"
2023-04-04 07:45:00,7,"9,243.52"
2023-04-04 07:50:00,7,"9,260.42"
2023-04-04 07:55:00,7,"9,263.35"
2023-04-04 08:00:00,8,"9,339.11"
2023-04-04 08:05:00,8,"9,346.73"
2023-04-04 08:10:00,8,"9,346.63"
2023-04-04 08:15:00,8,"9,393.50"
2023-04-04 08:20:00,8,"9,382.45"
2023-04-04 08:25:00,8,"9,370.60"
2023-04-04 08:30:00,8,"9,423.38"
2023-04-04 08:35:00,8,"9,486.67"
2023-04-04 08:40:00,8,"9,510.99"
2023-04-04 08:45:00,8,"9,528.52"
2023-04-04 08:50:00,8,"9,442.24"
2023-04-04 08:55:00,8,"9,473.43"
2023-04-04 09:00:00,9,"9,550.72"
2023-04-04 09:05:00,9,"9,559.22"
2023-04-04 09:10:00,9,"9,602.90"
2023-04-04 09:15:00,9,"9,637.33"
2023-04-04 09:20:00,9,"9,589.12"
2023-04-04 09:25:00,9,"9,534.59"
2023-04-04 09:30:00,9,"9,556.54"
2023-04-04 09:35:00,9,"9,580.11"
2023-04-04 09:40:00,9,"9,669.54"
2023-04-04 09:45:00,9,"9,678.05"
2023-04-04 09:50:00,9,"9,808.49"
2023-04-04 09:55:00,9,"9,795.45"
2023-04-04 10:00:00,10,"9,876.08"
2023-04-04 10:05:00,10,"9,790.02"
2023-04-04 10:10:00,10,"9,752.97"
2023-04-04 10:15:00,10,"9,744.35"
2023-04-04 10:20:00,10,"9,741.08"
2023-04-04 10:25:00,10,"9,745.63"
2023-04-04 10:30:00,10,"9,797.99"
2023-04-04 10:35:00,10,"10,001.64"
2023-04-04 10:40:00,10,"10,622.30"
2023-04-04 10:45:00,10,"11,212.73"
2023-04-04 10:50:00,10,"11,631.63"
2023-04-04 10:55:00,10,"11,968.12"
2023-04-04 11:00:00,11,"12,139.18"
2023-04-04 11:05:00,11,"12,134.28"
2023-04-04 11:10:00,11,"12,180.49"
2023-04-04 11:15:00,11,"12,138.07"
2023-04-04 11:20:00,11,"11,974.72"
2023-04-04 11:25:00,11,"11,947.40"
2023-04-04 11:30:00,11,"11,874.38"
2023-04-04 11:35:00,11,"11,865.33"
2023-04-04 11:40:00,11,"11,885.95"
2023-04-04 11:45:00,11,"11,800.17"
2023-04-04 11:50:00,11,"11,778.28"
2023-04-04 11:55:00,11,"11,715.13"
2023-04-04 12:00:00,12,"11,699.89"
2023-04-04 12:05:00,12,"11,703.82"
2023-04-04 12:10:00,12,"11,745.99"
2023-04-04 12:15:00,12,"11,721.63"
2023-04-04 12:20:00,12,"11,704.33"
2023-04-04 12:25:00,12,"11,713.21"
2023-04-04 12:30:00,12,"11,748.46"
2023-04-04 12:35:00,12,"11,740.54"
2023-04-04 12:40:00,12,"11,704.09"
2023-04-04 12:45:00,12,"11,735.43"
2023-04-04 12:50:00,12,"11,671.42"
2023-04-04 12:55:00,12,"11,750.14"
2023-04-04 13:00:00,13,"11,761.72"
2023-04-04 13:05:00,13,"11,797.41"
2023-04-04 13:10:00,13,"11,831.17"
2023-04-04 13:15:00,13,"11,782.28"
2023-04-04 13:20:00,13,"11,770.31"
2023-04-04 13:25:00,13,"11,743.54"
2023-04-04 13:30:00,13,"11,816.96"
2023-04-04 13:35:00,13,"11,835.38"
2023-04-04 13:40:00,13,"11,865.01"
2023-04-04 13:45:00,13,"11,927.69"
2023-04-04 13:50:00,13,"11,946.95"
2023-04-04 13:55:00,13,"11,949.44"
2023-04-04 14:00:00,14,"11,902.82"
2023-04-04 14:05:00,14,"12,038.06"
2023-04-04 14:10:00,14,"11,965.58"
2023-04-04 14:15:00,14,"11,925.12"
2023-04-04 14:20:00,14,"11,906.06"
2023-04-04 14:25:00,14,"11,965.53"
2023-04-04 14:30:00,14,"12,024.69"
2023-04-04 14:35:00,14,"12,044.59"
2023-04-04 14:40:00,14,"11,889.52"
2023-04-04 14:45:00,14,"11,814.80"
2023-04-04 14:50:00,14,"11,780.33"
2023-04-04 14:55:00,14,"11,805.34"
2023-04-04 15:00:00,15,"11,921.94"
2023-04-04 15:05:00,15,"11,826.93"
2023-04-04 15:10:00,15,"11,671.36"
2023-04-04 15:15:00,15,"11,662.66"
2023-04-04 15:20:00,15,"11,631.77"
2023-04-04 15:25:00,15,"11,524.68"
2023-04-04 15:30:00,15,"11,587.00"
2023-04-04 15:35:00,15,"11,480.46"
2023-04-04 15:40:00,15,"11,474.43"
2023-04-04 15:45:00,15,"11,476.82"
2023-04-04 15:50:00,15,"11,507.79"
2023-04-04 15:55:00,15,"11,465.04"
2023-04-04 16:00:00,16,"11,543.74"
2023-04-04 16:05:00,16,"11,560.26"
2023-04-04 16:10:00,16,"11,477.78"
2023-04-04 16:15:00,16,"11,441.38"
2023-04-04 16:20:00,16,"11,370.48"
2023-04-04 16:25:00,16,"11,347.08"
2023-04-04 16:30:00,16,"11,276.03"
2023-04-04 16:35:00,16,"11,273.20"
2023-04-04 16:40:00,16,"11,234.03"
2023-04-04 16:45:00,16,"11,206.06"
2023-04-04 16:50:00,16,"11,155.44"
2023-04-04 16:55:00,16,"11,206.98"
2023-04-04 17:00:00,17,"11,184.36"
2023-04-04 17:05:00,17,"11,149.59"
2023-04-04 17:10:00,17,"11,045.68"
2023-04-04 17:15:00,17,"10,965.76"
2023-04-04 17:20:00,17,"10,973.36"
2023-04-04 17:25:00,17,"10,921.82"
2023-04-04 17:30:00,17,"10,950.29"
2023-04-04 17:35:00,17,"10,967.10"
2023-04-04 17:40:00,17,"10,933.18"
2023-04-04 17:45:00,17,"10,879.79"
2023-04-04 17:50:00,17,"10,832.05"
2023-04-04 17:55:00,17,"10,812.06"
2023-04-04 18:00:00,18,"10,806.60"
2023-04-04 18:05:00,18,"10,828.77"
2023-04-04 18:10:00,18,"10,799.50"
2023-04-04 18:15:00,18,"10,765.99"
2023-04-04 18:20:00,18,"10,724.62"
2023-04-04 18:25:00,18,"10,764.96"
2023-04-04 18:30:00,18,"10,736.96"
2023-04-04 18:35:00,18,"10,263.43"
2023-04-04 18:40:00,18,"9,887.55"
2023-04-04 18:45:00,18,"9,901.70"
2023-04-04 18:50:00,18,"9,877.42"
2023-04-04 18:55:00,18,"9,881.75"
2023-04-04 19:00:00,19,"9,859.85"
2023-04-04 19:05:00,19,"9,880.40"
2023-04-04 19:10:00,19,"9,819.46"
2023-04-04 19:15:00,19,"9,822.33"
2023-04-04 19:20:00,19,"9,779.55"
2023-04-04 19:25:00,19,"9,829.99"
2023-04-04 19:30:00,19,"9,761.92"
2023-04-04 19:35:00,19,"9,814.50"
2023-04-04 19:40:00,19,"9,810.19"
2023-04-04 19:45:00,19,"9,757.53"
2023-04-04 19:50:00,19,"9,712.77"
2023-04-04 19:55:00,19,"9,768.38"
2023-04-04 20:00:00,20,"9,751.12"
2023-04-04 20:05:00,20,"9,744.94"
2023-04-04 20:10:00,20,"9,741.80"
2023-04-04 20:15:00,20,"9,732.67"
2023-04-04 20:20:00,20,"9,711.40"
2023-04-04 20:25:00,20,"9,715.67"
2023-04-04 20:30:00,20,"9,738.71"
2023-04-04 20:35:00,20,"9,727.14"
2023-04-04 20:40:00,20,"9,725.62"
2023-04-04 20:45:00,20,"9,711.35"
2023-04-04 20:50:00,20,"9,712.36"
2023-04-04 20:55:00,20,"9,729.45"
2023-04-04 21:00:00,21,"9,704.87"
2023-04-04 21:05:00,21,"9,477.82"
2023-04-04 21:10:00,21,"9,401.18"
2023-04-04 21:15:00,21,"9,343.96"
2023-04-04 21:20:00,21,"9,350.53"
2023-04-04 21:25:00,21,"9,368.71"
2023-04-04 21:30:00,21,"9,350.59"
2023-04-04 21:35:00,21,"9,398.45"
2023-04-04 21:40:00,21,"9,374.64"
2023-04-04 21:45:00,21,"9,369.42"
2023-04-04 21:50:00,21,"9,353.15"
2023-04-04 21:55:00,21,"9,384.39"
2023-04-04 22:00:00,22,"9,396.90"
2023-04-04 22:05:00,22,"9,340.56"
2023-04-04 22:10:00,22,"9,293.28"
2023-04-04 22:15:00,22,"9,299.34"
2023-04-04 22:20:00,22,"9,284.62"
2023-04-04 22:25:00,22,"9,336.58"
2023-04-04 22:30:00,22,"9,315.69"
2023-04-04 22:35:00,22,"9,306.42"
2023-04-04 22:40:00,22,"9,215.32"
2023-04-04 22:45:00,22,"9,175.06"
2023-04-04 22:50:00,22,"9,182.75"
2023-04-04 22:55:00,22,"9,198.77"
2023-04-04 23:00:00,23,"9,228.72"
2023-04-04 23:05:00,23,"9,067.25"
2023-04-04 23:10:00,23,"8,993.73"
2023-04-04 23:15:00,23,"8,989.56"
2023-04-04 23:20:00,23,"9,018.78"
2023-04-04 23:25:00,23,"8,955.94"
2023-04-04 23:30:00,23,"8,969.53"
2023-04-04 23:35:00,23,"8,943.29"
2023-04-04 23:40:00,23,"8,952.90"
2023-04-04 23:45:00,23,"8,944.45"
2023-04-04 23:50:00,23,"8,907.95"
2023-04-04 23:55:00,23,"8,931.59"
2023-04-05 00:00:00,0,"8,934.97"
2023-04-05 00:05:00,0,"9,012.19"
2023-04-05 00:10:00,0,"9,013.62"
2023-04-05 00:15:00,0,"8,949.63"
2023-04-05 00:20:00,0,"8,979.56"
2023-04-05 00:25:00,0,"9,015.70"
2023-04-05 00:30:00,0,"8,987.76"
2023-04-05 00:35:00,0,"8,962.64"
2023-04-05 00:40:00,0,"8,963.57"
2023-04-05 00:45:00,0,"8,969.39"
2023-04-05 00:50:00,0,"9,001.50"
2023-04-05 00:55:00,0,"8,983.30"
2023-04-05 01:00:00,1,"9,017.93"
2023-04-05 01:05:00,1,"8,985.24"
2023-04-05 01:10:00,1,"8,973.59"
2023-04-05 01:15:00,1,"8,946.70"
2023-04-05 01:20:00,1,"8,954.12"
2023-04-05 01:25:00,1,"8,958.48"
2023-04-05 01:30:00,1,"8,939.20"
2023-04-05 01:35:00,1,"8,916.69"
2023-04-05 01:40:00,1,"8,935.07"
2023-04-05 01:45:00,1,"8,919.98"
2023-04-05 01:50:00,1,"8,909.35"
2023-04-05 01:55:00,1,"8,940.62"
2023-04-05 02:00:00,2,"8,947.67"
2023-04-05 02:05:00,2,"8,923.21"
2023-04-05 02:10:00,2,"8,903.46"
2023-04-05 02:15:00,2,"8,908.24"
2023-04-05 02:20:00,2,"8,958.00"
2023-04-05 02:25:00,2,"8,961.16"
2023-04-05 02:30:00,2,"8,957.09"
2023-04-05 02:35:00,2,"8,969.86"
2023-04-05 02:40:00,2,"8,977.58"
2023-04-05 02:45:00,2,"8,947.37"
2023-04-05 02:50:00,2,"8,921.50"
2023-04-05 02:55:00,2,"8,886.71"
2023-04-05 03:00:00,3,"8,858.77"
2023-04-05 03:05:00,3,"8,918.79"
2023-04-05 03:10:00,3,"8,944.37"
2023-04-05 03:15:00,3,"8,882.02"
2023-04-05 03:20:00,3,"8,929.55"
2023-04-05 03:25:00,3,"8,931.61"
2023-04-05 03:30:00,3,"8,915.63"
2023-04-05 03:35:00,3,"8,907.84"
2023-04-05 03:40:00,3,"8,959.79"
2023-04-05 03:45:00,3,"8,928.75"
2023-04-05 03:50:00,3,"8,898.34"
2023-04-05 03:55:00,3,"8,914.12"
2023-04-05 04:00:00,4,"8,880.04"
2023-04-05 04:05:00,4,"8,939.83"
2023-04-05 04:10:00,4,"8,925.36"
2023-04-05 04:15:00,4,"8,917.34"
2023-04-05 04:20:00,4,"8,957.11"
2023-04-05 04:25:00,4,"8,911.47"
2023-04-05 04:30:00,4,"8,882.77"
2023-04-05 04:35:00,4,"8,903.27"
2023-04-05 04:40:00,4,"8,895.07"
2023-04-05 04:45:00,4,"8,911.69"
2023-04-05 04:50:00,4,"8,998.41"
2023-04-05 04:55:00,4,"8,936.76"
2023-04-05 05:00:00,5,"9,017.88"
2023-04-05 05:05:00,5,"9,120.08"
2023-04-05 05:10:00,5,"9,168.77"
2023-04-05 05:15:00,5,"9,225.45"
2023-04-05 05:20:00,5,"9,181.30"
2023-04-05 05:25:00,5,"9,165.00"
2023-04-05 05:30:00,5,"9,199.74"
2023-04-05 05:35:00,5,"9,161.34"
2023-04-05 05:40:00,5,"9,223.61"
2023-04-05 05:45:00,5,"9,169.05"
2023-04-05 05:50:00,5,"9,229.61"
2023-04-05 05:55:00,5,"9,228.84"
2023-04-05 06:00:00,6,"9,272.44"
2023-04-05 06:05:00,6,"9,409.13"
